SCAT_ID	Type	Frame	Begin	End	Mutation	Gene	Product	Score	COGs	COGclassID	ClassDescription	COGprocess
SCAT_p1065	CDS	+2	1144868	1145977	no		LacI-family transcriptional regulator	366	COG1609	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1066	CDS	+1	1146265	1148316	no		protein (fragment)	148	COG3023	V	Defense mechanisms	CELLULAR PROCESSES AND SIGNALING
SCAT_p1067	CDS	+1	1148464	1148895	no		hypothetical protein	137	COG0454	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1067	CDS	+1	1148464	1148895	no		hypothetical protein	137	COG0454	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1069	CDS	+2	1149026	1150150	no		NADH:flavin oxidoreductase	366	COG1902	C	Energy production and conversion	METABOLISM
SCAT_p1071	CDS	+2	1150646	1151500	no		hypothetical protein	217	COG0500	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p1071	CDS	+2	1150646	1151500	no		hypothetical protein	217	COG0500	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1072	CDS	+2	1151681	1152361	no		Zn-dependent hydrolase	225	COG0491	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1076	CDS	-1	1153539	1154375	no		DNA-binding protein	51	COG1476,COG1396	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1078	CDS	+3	1154844	1155989	no		hypothetical protein	151	COG2518	O	Posttranslational modification, protein turnover, chaperones	CELLULAR PROCESSES AND SIGNALING
SCAT_p1079	CDS	+1	1156246	1157202	no		protein (fragment)	122	COG0535	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1081	CDS	+3	1157556	1158272	no		hypothetical protein	53	COG0510	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
SCAT_p1082	CDS	-3	1158424	1159002	no		transcriptional regulator	189	COG1309	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1083	CDS	+1	1159093	1159539	no		hypothetical protein	54	COG5500	S	Function unknown	POORLY CHARACTERIZED
SCAT_p1085	CDS	-3	1160149	1160748	no		TetR family regulatory protein	198	COG1309	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1086	CDS	+3	1160889	1161710	no		hypothetical protein	272	COG1028	I	Lipid transport and metabolism	METABOLISM
SCAT_p1086	CDS	+3	1160889	1161710	no		hypothetical protein	272	COG1028	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p1086	CDS	+3	1160889	1161710	no		hypothetical protein	272	COG1028	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1088	CDS	-3	1162480	1163136	no		transcriptional regulator	205	COG1309	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1089	CDS	-1	1163145	1163900	no		Oxidoreductase, short chain dehydrogenase/reductase	251	COG1028	I	Lipid transport and metabolism	METABOLISM
SCAT_p1089	CDS	-1	1163145	1163900	no		Oxidoreductase, short chain dehydrogenase/reductase	251	COG1028	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p1089	CDS	-1	1163145	1163900	no		Oxidoreductase, short chain dehydrogenase/reductase	251	COG1028	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1090	CDS	+3	1164243	1165085	no		hypothetical protein	64	COG3305	S	Function unknown	POORLY CHARACTERIZED
SCAT_p1091	CDS	-3	1165096	1166745	no		sigma-70 family RNA polymerase sigma factor	183	COG1595	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1091	CDS	-3	1165096	1166745	no		sigma-70 family RNA polymerase sigma factor	176	COG2340	S	Function unknown	POORLY CHARACTERIZED
SCAT_p1092	CDS	-2	1166858	1167391	no		hypothetical protein	176	COG1695	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1093	CDS	-1	1167978	1169999	no	fadH	2,4-dienoyl-CoA reductase	355	COG1902	C	Energy production and conversion	METABOLISM
SCAT_p1093	CDS	-1	1167978	1169999	no	fadH	2,4-dienoyl-CoA reductase	318	COG0446	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1094	CDS	-1	1170294	1171745	no		Sensor protein	469	COG0642	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
SCAT_p1095	CDS	-3	1171738	1172415	no	czcR	transcriptional regulator	225	COG0745	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1095	CDS	-3	1171738	1172415	no	czcR	transcriptional regulator	225	COG0745	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
SCAT_p1096	CDS	+3	1172571	1173680	no		3-oxoacyl-ACP synthase	321	COG0332	I	Lipid transport and metabolism	METABOLISM
SCAT_p1098	CDS	-1	1175082	1175321	no		hypothetical protein	53	COG3369	S	Function unknown	POORLY CHARACTERIZED
SCAT_p1099	CDS	-3	1175296	1175952	no		methyltransferase	180	COG2890	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
SCAT_p1100	CDS	-2	1176008	1176583	no		acetyltransferase	183	COG1670	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
SCAT_p1101	CDS	-1	1176681	1178900	no	icd	Isocitrate dehydrogenase [NADP]	735	COG2838	C	Energy production and conversion	METABOLISM
SCAT_p1104	CDS	+3	1180665	1182149	no		hydrolase or acyltransferase of alpha/beta superfamily	481	COG0596	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1107	CDS	+1	1183762	1185021	no		alcohol dehydrogenase	271	COG1063	E	Amino acid transport and metabolism	METABOLISM
SCAT_p1107	CDS	+1	1183762	1185021	no		alcohol dehydrogenase	271	COG1063	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1107	CDS	+1	1183762	1185021	no		alcohol dehydrogenase	120	COG0599	S	Function unknown	POORLY CHARACTERIZED
SCAT_p1109	CDS	-1	1185654	1186262	no		RNA polymerase ECF-subfamily sigma factor (fragment)	155	COG1595	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1110	CDS	-3	1186525	1187076	no		hypothetical protein	135	COG2259	S	Function unknown	POORLY CHARACTERIZED
SCAT_p1111	CDS	+1	1187467	1187967	no		hypothetical protein	111	COG0500	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p1111	CDS	+1	1187467	1187967	no		hypothetical protein	111	COG0500	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1112	CDS	+3	1188138	1189166	no	tdh	threonine 3-dehydrogenase	340	COG1063	E	Amino acid transport and metabolism	METABOLISM
SCAT_p1112	CDS	+3	1188138	1189166	no	tdh	threonine 3-dehydrogenase	340	COG1063	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1113	CDS	+2	1189220	1190413	no	kbl	2-amino-3-ketobutyrate CoA ligase	394	COG0156	H	Coenzyme transport and metabolism	METABOLISM
SCAT_p1114	CDS	+3	1190418	1191344	no		LysR-family transcriptional regulator	308	COG0583	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1117	CDS	+3	1193163	1194212	no		alpha/beta-hydrolase	204	COG1075	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1118	CDS	-3	1194220	1195131	no		hydrolase	301	COG0596	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1119	CDS	-3	1195330	1195968	no		transcriptional regulator, TetR family protein	210	COG1309	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1120	CDS	+2	1196051	1197454	no	aofH	flavin-containing monoamine oxidase AofH	444	COG1231	E	Amino acid transport and metabolism	METABOLISM
SCAT_p1121	CDS	-2	1197482	1197787	no	rpsN	30S ribosomal protein S14	101	COG0199	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
SCAT_p1122	CDS	-3	1197787	1198023	no	rpmB	50S ribosomal protein L28	78	COG0227	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
SCATAM_1124	CDS	+3	1198110	1198271	no	rpmG	50S ribosomal protein L33 1	48	COG0267	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
SCAT_p1124	CDS	+2	1198274	1199452	no		hypothetical protein	385	COG0523	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1125	CDS	-1	1199526	1199951	no		18 kDa antigen 2	140	COG0071	O	Posttranslational modification, protein turnover, chaperones	CELLULAR PROCESSES AND SIGNALING
SCAT_p1126	CDS	-1	1199955	1200815	no		carboxyvinyl-carboxyphosphonatephosphorylmutase	220	COG2513	G	Carbohydrate transport and metabolism	METABOLISM
SCAT_p1127	CDS	-2	1201004	1202554	no		transporter	516	COG0477	E	Amino acid transport and metabolism	METABOLISM
SCAT_p1127	CDS	-2	1201004	1202554	no		transporter	516	COG0477	G	Carbohydrate transport and metabolism	METABOLISM
SCAT_p1127	CDS	-2	1201004	1202554	no		transporter	516	COG0477	P	Inorganic ion transport and metabolism	METABOLISM
SCAT_p1127	CDS	-2	1201004	1202554	no		transporter	516	COG0477	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1128	CDS	+1	1202722	1203345	no		regulatory protein (fragment)	193	COG1309	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1130	CDS	+2	1203629	1204255	no	rhtB	Homoserine/threonine efflux protein	207	COG1280	E	Amino acid transport and metabolism	METABOLISM
SCAT_p1133	CDS	+2	1205891	1206577	no		hypothetical protein	213	COG2872	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1134	CDS	-2	1206590	1207009	no		transcriptional regulator, MarR family	130	COG1846	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1135	CDS	+2	1207061	1207861	no		S-adenosyl-L-methionine-dependent methyltransferase Franean1_4929	195	COG3315	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p1136	CDS	+2	1207949	1208524	no		Protein HAM1	179	COG0127	F	Nucleotide transport and metabolism	METABOLISM
SCAT_p1137	CDS	+2	1208870	1210039	no		Serine phosphatase RsbU, regulator of sigma subunit	276	COG2208	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1137	CDS	+2	1208870	1210039	no		Serine phosphatase RsbU, regulator of sigma subunit	276	COG2208	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
SCAT_p1138	CDS	-3	1210060	1211583	no		polyketide oxygenase/hydroxylase	506	COG0654	C	Energy production and conversion	METABOLISM
SCAT_p1138	CDS	-3	1210060	1211583	no		polyketide oxygenase/hydroxylase	506	COG0654	H	Coenzyme transport and metabolism	METABOLISM
SCAT_p1139	CDS	-3	1211701	1212375	no		hypothetical protein	213	COG1357	S	Function unknown	POORLY CHARACTERIZED
SCAT_p1140	CDS	+2	1212542	1213615	no		hypothetical protein	155	COG0494	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
SCAT_p1140	CDS	+2	1212542	1213615	no		hypothetical protein	155	COG0494	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1142	CDS	+1	1214548	1215159	no		hypothetical protein	181	COG1584	S	Function unknown	POORLY CHARACTERIZED
SCAT_p1143	CDS	-3	1215214	1215834	no		Thioredoxin	195	COG3531	O	Posttranslational modification, protein turnover, chaperones	CELLULAR PROCESSES AND SIGNALING
SCAT_p1144	CDS	-1	1215948	1216442	no		transcriptional regulator	158	COG1846	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1145	CDS	+2	1216607	1217227	no		hypothetical protein	206	COG1309	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1146	CDS	+1	1217224	1218045	no		hypothetical protein	268	COG1028	I	Lipid transport and metabolism	METABOLISM
SCAT_p1146	CDS	+1	1217224	1218045	no		hypothetical protein	268	COG1028	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p1146	CDS	+1	1217224	1218045	no		hypothetical protein	268	COG1028	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1147	CDS	-2	1218056	1219180	no	prpB	magnesium or manganese-dependent protein phosphatase	278	COG2208	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1147	CDS	-2	1218056	1219180	no	prpB	magnesium or manganese-dependent protein phosphatase	278	COG2208	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
SCAT_p1149	CDS	+1	1219759	1221297	no		Lipoprotein	501	COG0277	C	Energy production and conversion	METABOLISM
SCAT_p1150	CDS	-3	1221394	1222572	no	xyoA	xylitol oxidase	389	COG0277	C	Energy production and conversion	METABOLISM
SCATAM_1152	CDS	+2	1222517	1223185	no		membrane protein of unknown function	61	COG0141	E	Amino acid transport and metabolism	METABOLISM
SCAT_p1151	CDS	+3	1223271	1224329	no		LacI family transcriptional regulator	351	COG1609	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1152	CDS	+3	1224576	1225124	no		Acetyltransferase	172	COG1670	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
SCAT_p1153	CDS	+1	1225303	1226967	no	araB	L-ribulokinase	536	COG1069	C	Energy production and conversion	METABOLISM
SCAT_p1154	CDS	+1	1227130	1227822	no	araD	L-ribulose-5-phosphate 4-epimerase	218	COG0235	G	Carbohydrate transport and metabolism	METABOLISM
SCAT_p1155	CDS	+3	1227834	1229339	no	araA	L-arabinose isomerase	484	COG2160	G	Carbohydrate transport and metabolism	METABOLISM
SCAT_p1156	CDS	+1	1229404	1230552	no		Monosaccharide ABC transporter substrate-binding protein, CUT2 family	322	COG1879	G	Carbohydrate transport and metabolism	METABOLISM
SCAT_p1157	CDS	+3	1230549	1232099	no	rbsA	Ribose import ATP-binding protein rbsA 1	514	COG1129	G	Carbohydrate transport and metabolism	METABOLISM
SCAT_p1158	CDS	+2	1232096	1233112	no		Monosaccharide ABC transporter membrane protein, CUT2 family	337	COG1172	G	Carbohydrate transport and metabolism	METABOLISM
SCAT_p1159	CDS	+1	1233310	1233693	no		Glyoxalase/bleomycin resistance protein/dioxygenase	123	COG0346	E	Amino acid transport and metabolism	METABOLISM
SCAT_p1160	CDS	-3	1234033	1234914	no		hydrolase or acyltransferase of alpha/beta superfamily	292	COG0596	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1161	CDS	+2	1235081	1237057	no		regulator	64	COG0745	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1161	CDS	+2	1235081	1237057	no		regulator	64	COG0745	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
SCAT_p1162	CDS	+2	1237100	1237633	no		hypothetical protein	97	COG0454	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1162	CDS	+2	1237100	1237633	no		hypothetical protein	97	COG0454	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1165	CDS	+2	1238522	1239463	no		Dioxygenase	194	COG3485	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p1167	CDS	+3	1240284	1241279	no		asparaginase	330	COG0252	E	Amino acid transport and metabolism	METABOLISM
SCAT_p1167	CDS	+3	1240284	1241279	no		asparaginase	330	COG0252	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
SCAT_p1168	CDS	-1	1241283	1242398	no		Magnesium or manganese-dependent protein phosphatase	257	COG2208	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1168	CDS	-1	1241283	1242398	no		Magnesium or manganese-dependent protein phosphatase	257	COG2208	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
SCAT_p1170	CDS	-2	1243202	1243834	no	liaR	transcriptional regulatory protein liaR	210	COG2197	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1170	CDS	-2	1243202	1243834	no	liaR	transcriptional regulatory protein liaR	210	COG2197	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
SCAT_p1171	CDS	-3	1243831	1245099	no		hypothetical protein	339	COG4585	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
SCAT_p1172	CDS	-2	1245143	1245907	no		transporter ABC superfamily, permease subunit	245	COG0842	V	Defense mechanisms	CELLULAR PROCESSES AND SIGNALING
SCAT_p1173	CDS	-2	1245962	1246876	no		transporter ABC superfamily, ATP-binding subunit	304	COG1131	V	Defense mechanisms	CELLULAR PROCESSES AND SIGNALING
SCAT_p1175	CDS	-2	1247432	1248316	no		hydrolase	289	COG0596	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1176	CDS	-2	1248371	1250296	no		hypothetical protein	86	COG5305	S	Function unknown	POORLY CHARACTERIZED
SCAT_p1178	CDS	-2	1251287	1252213	no		ABC transporter	304	COG1131	V	Defense mechanisms	CELLULAR PROCESSES AND SIGNALING
SCAT_p1179	CDS	-3	1252210	1252614	no		GntR family transcriptional regulator	117	COG1725	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1180	CDS	+3	1253448	1257461	no		Amino acid adenylation enzyme/thioester reductase	1090	COG1020,COG3319	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p1181	CDS	+2	1257458	1266565	no		Amino acid adenylation enzyme/thioester reductase	1645	COG1020,COG3321	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p1184	CDS	+2	1268303	1269175	no		taurine catabolism dioxygenase	263	COG2175	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p1186	CDS	+3	1270194	1272257	no	plcN	Non-hemolytic phospholipase C	684	COG3511	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
SCAT_p1188	CDS	+3	1273704	1274486	no		transcriptional regulator	257	COG1349	G	Carbohydrate transport and metabolism	METABOLISM
SCAT_p1188	CDS	+3	1273704	1274486	no		transcriptional regulator	257	COG1349	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1189	CDS	+3	1274616	1275650	no		zinc-binding dehydrogenase	329	COG1063	E	Amino acid transport and metabolism	METABOLISM
SCAT_p1189	CDS	+3	1274616	1275650	no		zinc-binding dehydrogenase	329	COG1063	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1190	CDS	+2	1275647	1276615	no		sugar kinase	309	COG0524	G	Carbohydrate transport and metabolism	METABOLISM
SCAT_p1192	CDS	-3	1277416	1277709	no		hypothetical protein	93	COG3558	S	Function unknown	POORLY CHARACTERIZED
SCAT_p1199	CDS	+2	1281638	1282054	no		hypothetical protein	134	COG0454	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1199	CDS	+2	1281638	1282054	no		hypothetical protein	134	COG0454	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1200	CDS	+1	1282996	1284180	no		two-component system sensor kinase	281	COG4585	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
SCAT_p1201	CDS	+3	1284177	1284833	no	liaR	transcriptional regulatory protein liaR	218	COG2197	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1201	CDS	+3	1284177	1284833	no	liaR	transcriptional regulatory protein liaR	218	COG2197	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
SCAT_p1202	CDS	-3	1284865	1286043	no		Platelet-activating factor acetylhydrolase, plasma/intracellular isoform II	222	COG4188	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1204	CDS	-2	1287617	1289035	no		carboxylesterase type B	471	COG2272	I	Lipid transport and metabolism	METABOLISM
SCAT_p1205	CDS	+3	1289418	1290239	no		short-chain dehydrogenase	273	COG1028	I	Lipid transport and metabolism	METABOLISM
SCAT_p1205	CDS	+3	1289418	1290239	no		short-chain dehydrogenase	273	COG1028	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p1205	CDS	+3	1289418	1290239	no		short-chain dehydrogenase	273	COG1028	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1207	CDS	+1	1291108	1291641	no		hypothetical protein	133	COG4243	S	Function unknown	POORLY CHARACTERIZED
SCAT_p1210	CDS	-2	1293575	1294414	no		short-chain dehydrogenase	269	COG1028	I	Lipid transport and metabolism	METABOLISM
SCAT_p1210	CDS	-2	1293575	1294414	no		short-chain dehydrogenase	269	COG1028	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p1210	CDS	-2	1293575	1294414	no		short-chain dehydrogenase	269	COG1028	R	General function prediction only	POORLY CHARACTERIZED
